<?xml version="1.0" encoding="ISO-8859-1"?>

<table size="11" outside="flat">

# temperature£¨K) heat conductivity(W/m/K)
263	0.144745886
276	0.142405265
289	0.140064771
302	0.137724401
315	0.135384153
328	0.133044024
341	0.130704012
354	0.128364114
367	0.126024327
380	0.123684649
393	0.121345077


</table>
