<?xml version="1.0" encoding="ISO-8859-1"?>

<table size="11" outside="extrapolation">

# temperature£¨K) viscosity(m^2/s)
263	0.125582594
276	0.056292253
289	0.02682532
302	0.013589964
315	0.007319287
328	0.004190795
341	0.002550945
354	0.001650757
367	0.001135644
380	0.000830574
393	0.00064579


</table>
