<?xml version="1.0" encoding="ISO-8859-1"?>

<table size="11" outside="flat">

# temperature£¨K) heat density(kg/m3)
263	899.9138397
276	892.4261994
289	884.9391725
302	877.452751
315	869.9669268
328	862.4816919
341	854.9970382
354	847.5129576
367	840.029442
380	832.5464833
393	825.0640733


</table>
