<?xml version="1.0" encoding="ISO-8859-1"?>

<table size="11" outside="flat">

# temperature£¨K) heat capacity(J/kg/K)
263	1953.311933
276	1986.245403
289	2022.910181
302	2063.306259
315	2107.433629
328	2155.292281
341	2206.882206
354	2262.203394
367	2321.255834
380	2384.039515
393	2450.554424


</table>
